transaction_id,date,customer_id,product_id,region_id,quantity,revenue,cost,profit
2306,2023-09-12,15,4,2,3,185.69,98.15,87.54
2307,2023-09-12,178,1,4,5,1824.82,1177.37,647.45
2308,2023-09-12,243,6,2,3,96.26,80.08,16.18
2309,2023-09-12,355,5,1,1,47.5,33.86,13.64
2310,2023-09-12,197,4,1,5,361.6,203.45,158.15
2311,2023-09-12,451,4,4,2,180.36,106.17,74.19
2312,2023-09-12,107,4,4,1,90.36,50.97,39.39
2313,2023-09-12,38,4,3,2,88.17,50.07,38.1
2314,2023-09-12,333,3,3,5,387.81,296.2,91.61
2315,2023-09-13,315,3,3,3,231.09,164.39,66.7
2316,2023-09-13,395,3,3,3,174.26,125.68,48.58
2317,2023-09-13,478,5,5,4,134.6,98.71,35.89
2318,2023-09-13,248,1,4,3,1058.13,702.88,355.25
2319,2023-09-13,367,3,5,5,365.26,256.12,109.14
2320,2023-09-13,2,2,5,2,452.18,374.56,77.62
2321,2023-09-13,19,3,1,5,413.64,316.23,97.41
2322,2023-09-14,460,3,5,2,152.64,111.94,40.7
2323,2023-09-14,92,6,2,2,59.55,48.32,11.23
2324,2023-09-14,479,2,2,5,1127.77,948.34,179.43
2325,2023-09-14,488,5,3,2,76.82,55.58,21.24
2326,2023-09-14,312,4,1,4,225.69,130.19,95.5
2327,2023-09-14,285,6,2,4,134.28,102.62,31.66
2328,2023-09-15,201,1,2,2,518.5,319.93,198.57
2329,2023-09-15,309,6,4,4,157.11,123.58,33.53
2330,2023-09-16,247,2,2,2,568.12,493.64,74.48
2331,2023-09-16,293,4,3,4,183.95,93.4,90.55
2332,2023-09-16,320,5,4,5,238.27,163.75,74.52
2333,2023-09-16,70,6,4,1,37.67,30.37,7.3
2334,2023-09-16,202,6,3,5,131.22,104.51,26.71
2335,2023-09-16,85,4,4,5,355.36,186.33,169.03
2336,2023-09-16,242,2,2,3,851.11,690.53,160.58
2337,2023-09-16,437,4,4,3,209.18,111.08,98.1
2338,2023-09-17,312,5,1,5,193.9,136.91,56.99
2339,2023-09-17,26,3,1,5,449.76,344.8,104.96
2340,2023-09-17,480,5,3,2,61.49,40.27,21.22
2341,2023-09-17,172,5,3,4,123.22,86.6,36.62
2342,2023-09-17,188,3,5,1,69.77,49.47,20.3
2343,2023-09-17,317,1,2,3,809.74,495.55,314.19
2344,2023-09-17,292,6,3,2,54.7,43.47,11.23
2345,2023-09-18,65,6,1,1,32.42,24.41,8.01
2346,2023-09-18,190,5,5,3,119.14,87.79,31.35
2347,2023-09-18,39,6,2,1,26.09,20.97,5.12
2348,2023-09-18,180,6,1,5,153.07,127.23,25.84
2349,2023-09-18,121,4,4,5,406.91,207.04,199.87
2350,2023-09-18,337,3,4,4,431.66,325.6,106.06
2351,2023-09-18,428,5,4,3,138.54,98.71,39.83
2352,2023-09-18,492,6,1,5,136.37,115.23,21.14
2353,2023-09-18,361,1,1,2,504.33,317.34,186.99
2354,2023-09-18,35,2,2,3,841.38,736.05,105.33
2355,2023-09-19,180,4,1,1,67.3,39.62,27.68
2356,2023-09-19,332,2,3,2,398.01,346.39,51.62
2357,2023-09-19,109,5,4,2,99.2,72.24,26.96
2358,2023-09-19,207,1,4,3,978.19,661.33,316.86
2359,2023-09-19,162,1,3,2,427.01,290.15,136.86
2360,2023-09-19,374,1,1,2,471.33,298.19,173.14
2361,2023-09-19,39,4,2,2,108.16,62.99,45.17
2362,2023-09-20,357,2,4,4,1207.25,999.36,207.89
2363,2023-09-20,272,2,1,2,514.82,458.16,56.66
2364,2023-09-20,59,1,2,1,246.86,158.74,88.12
2365,2023-09-20,66,2,1,4,1129.36,954.19,175.17
2366,2023-09-20,307,3,4,2,205.0,158.33,46.67
2367,2023-09-20,296,5,4,2,119.64,86.85,32.79
2368,2023-09-20,344,5,4,1,59.15,40.43,18.72
2369,2023-09-21,43,3,3,1,74.54,54.62,19.92
2370,2023-09-21,454,3,1,4,350.72,250.92,99.8
2371,2023-09-21,218,2,1,1,245.16,199.16,46.0
2372,2023-09-21,461,1,4,3,1021.52,693.76,327.76
2373,2023-09-21,478,3,5,5,369.37,295.2,74.17
2374,2023-09-21,338,5,2,4,169.24,121.72,47.52
2375,2023-09-21,352,4,1,5,320.34,192.05,128.29
2376,2023-09-21,322,2,4,2,581.94,499.42,82.52
2377,2023-09-21,387,1,1,3,847.28,512.67,334.61
2378,2023-09-21,245,6,1,1,34.38,26.97,7.41
2379,2023-09-21,434,3,5,4,345.7,273.62,72.08
2380,2023-09-22,15,5,2,5,184.02,120.5,63.52
2381,2023-09-22,29,5,4,5,262.51,184.87,77.64
2382,2023-09-22,441,4,1,5,290.59,169.04,121.55
2383,2023-09-23,442,5,3,1,35.14,23.97,11.17
2384,2023-09-23,429,5,4,2,102.06,71.5,30.56
2385,2023-09-23,110,3,4,2,221.73,167.26,54.47
2386,2023-09-23,183,5,1,1,41.77,29.86,11.91
2387,2023-09-23,303,2,4,5,1761.24,1465.85,295.39
2388,2023-09-23,77,3,2,3,248.67,187.33,61.34
2389,2023-09-23,91,4,5,1,51.77,27.16,24.61
2390,2023-09-23,121,2,4,2,665.8,538.47,127.33
2391,2023-09-23,175,1,4,3,956.99,593.43,363.56
2392,2023-09-24,224,3,1,4,335.19,237.67,97.52
2393,2023-09-24,17,3,4,3,301.73,230.76,70.97
2394,2023-09-24,283,3,1,3,263.37,201.99,61.38
2395,2023-09-24,217,4,2,5,324.92,185.62,139.3
2396,2023-09-24,269,1,1,5,1368.66,957.94,410.72
2397,2023-09-24,172,5,3,4,130.13,97.26,32.87
2398,2023-09-24,186,1,3,1,232.25,151.98,80.27
2399,2023-09-24,384,2,1,5,1476.39,1322.21,154.18
2400,2023-09-25,310,3,4,1,105.07,78.42,26.65
2401,2023-09-25,250,1,1,3,836.28,518.5,317.78
2402,2023-09-25,45,5,1,2,78.44,52.02,26.42
2403,2023-09-25,246,5,2,2,83.25,54.57,28.68
2404,2023-09-25,366,5,3,3,100.29,71.34,28.95
2405,2023-09-25,48,1,1,4,976.79,650.69,326.1
2406,2023-09-25,50,2,5,2,460.04,410.04,50.0
2407,2023-09-25,163,4,1,3,197.4,109.23,88.17
2408,2023-09-25,477,1,4,3,1148.92,802.23,346.69
2409,2023-09-26,357,6,4,4,184.68,156.17,28.51
2410,2023-09-26,463,5,5,4,133.57,92.63,40.94
2411,2023-09-26,476,2,1,5,1349.59,1142.24,207.35
2412,2023-09-26,65,5,1,5,220.49,156.07,64.42
2413,2023-09-26,315,2,3,2,420.96,347.99,72.97
2414,2023-09-26,256,3,1,3,224.22,166.13,58.09
2415,2023-09-27,311,3,3,3,217.86,158.21,59.65
2416,2023-09-27,148,3,2,2,136.72,103.67,33.05
2417,2023-09-27,201,3,2,2,170.78,126.6,44.18
2418,2023-09-27,452,5,1,2,88.22,58.81,29.41
2419,2023-09-27,408,3,1,3,263.17,191.1,72.07
2420,2023-09-27,265,5,4,1,49.99,32.76,17.23
2421,2023-09-27,280,6,4,4,152.16,117.06,35.1
2422,2023-09-27,85,3,4,4,443.46,331.87,111.59
2423,2023-09-27,187,6,5,2,58.01,46.07,11.94
2424,2023-09-27,273,5,1,2,91.52,59.72,31.8
2425,2023-09-27,285,5,2,4,137.18,89.17,48.01
2426,2023-09-27,244,1,3,2,381.48,232.8,148.68
2427,2023-09-28,158,1,3,3,688.64,419.78,268.86
2428,2023-09-28,254,5,3,1,32.34,22.86,9.48
2429,2023-09-28,446,2,2,2,491.65,422.93,68.72
2430,2023-09-28,173,6,4,2,72.54,58.39,14.15
2431,2023-09-28,165,6,4,2,89.57,71.88,17.69
2432,2023-09-28,182,3,5,1,75.96,54.04,21.92
2433,2023-09-28,430,5,3,2,64.88,48.17,16.71
2434,2023-09-28,53,4,2,2,124.0,74.34,49.66
2435,2023-09-28,210,4,3,1,52.94,27.41,25.53
2436,2023-09-28,239,3,2,3,253.9,189.54,64.36
2437,2023-09-28,387,6,1,5,138.12,113.95,24.17
2438,2023-09-28,182,1,5,2,513.58,309.77,203.81
2439,2023-09-28,358,2,3,1,191.65,157.94,33.71
2440,2023-09-28,284,6,2,1,32.24,25.11,7.13
2441,2023-09-28,315,6,3,2,47.77,38.98,8.79
2442,2023-09-29,137,4,2,1,52.78,27.06,25.72
2443,2023-09-29,438,4,3,2,97.73,50.91,46.82
2444,2023-09-29,329,6,3,4,115.16,89.92,25.24
2445,2023-09-29,312,6,1,5,148.21,115.72,32.49
2446,2023-09-29,207,5,4,4,210.27,153.66,56.61
2447,2023-09-29,87,1,3,2,401.77,258.11,143.66
2448,2023-09-29,449,3,3,3,224.46,173.88,50.58
2449,2023-09-29,471,2,4,2,695.85,557.15,138.7
2450,2023-09-29,86,2,2,4,1010.91,869.86,141.05
2451,2023-09-29,379,6,5,4,98.7,82.09,16.61
2452,2023-09-30,86,4,2,1,67.07,37.43,29.64
2453,2023-09-30,130,6,5,1,24.46,20.35,4.11
2454,2023-09-30,295,2,2,4,1010.74,849.19,161.55
2455,2023-09-30,227,2,5,1,256.79,221.28,35.51
2456,2023-09-30,60,1,4,1,298.76,186.22,112.54
2457,2023-09-30,167,6,5,5,134.6,110.62,23.98
2458,2023-09-30,143,5,4,5,259.72,179.9,79.82
2459,2023-09-30,445,2,3,3,578.08,505.21,72.87
2460,2023-09-30,473,3,4,5,464.66,358.14,106.52
2461,2023-09-30,85,2,4,1,358.05,313.77,44.28
2462,2023-10-01,244,4,3,1,50.73,27.39,23.34
2463,2023-10-01,296,3,4,3,316.44,241.78,74.66
2464,2023-10-01,255,4,5,2,97.4,52.06,45.34
2465,2023-10-01,201,2,2,5,1328.3,1063.3,265.0
2466,2023-10-01,257,3,5,5,357.14,282.25,74.89
2467,2023-10-01,210,3,3,1,61.49,44.37,17.12
2468,2023-10-02,218,6,1,4,144.54,115.21,29.33
2469,2023-10-02,13,5,3,3,106.44,69.57,36.87
2470,2023-10-02,187,2,5,3,705.45,587.49,117.96
2471,2023-10-02,159,2,1,3,708.65,613.04,95.61
2472,2023-10-02,398,1,3,4,775.41,487.06,288.35
2473,2023-10-02,417,4,1,2,112.37,57.34,55.03
2474,2023-10-02,499,4,1,5,288.02,150.12,137.9
2475,2023-10-02,322,4,4,1,68.97,35.63,33.34
2476,2023-10-02,184,6,3,3,74.5,61.63,12.87
2477,2023-10-03,426,3,3,2,120.06,85.98,34.08
2478,2023-10-03,173,4,4,1,92.31,48.3,44.01
2479,2023-10-03,73,3,1,1,74.79,55.35,19.44
2480,2023-10-03,307,3,4,1,100.72,74.68,26.04
2481,2023-10-03,469,5,1,1,43.13,31.11,12.02
2482,2023-10-03,16,3,2,4,362.27,279.41,82.86
2483,2023-10-03,436,5,1,2,81.23,60.38,20.85
2484,2023-10-04,52,1,1,2,530.44,368.85,161.59
2485,2023-10-04,144,1,1,3,726.61,495.14,231.47
2486,2023-10-04,124,4,3,4,230.58,138.31,92.27
2487,2023-10-04,46,2,2,3,800.56,654.85,145.71
2488,2023-10-04,295,6,2,1,32.44,26.97,5.47
2489,2023-10-04,65,2,1,1,294.54,259.52,35.02
2490,2023-10-04,333,4,3,5,279.93,149.12,130.81
2491,2023-10-05,436,3,1,5,419.72,334.33,85.39
2492,2023-10-05,120,4,2,2,119.49,68.5,50.99
2493,2023-10-05,27,4,3,2,101.1,58.2,42.9
2494,2023-10-05,380,5,2,4,169.25,120.34,48.91
2495,2023-10-05,367,4,5,4,204.79,108.07,96.72
2496,2023-10-05,344,5,4,2,112.12,82.52,29.6
2497,2023-10-05,156,4,4,5,364.68,211.9,152.78
2498,2023-10-05,338,4,2,4,244.23,134.49,109.74
2499,2023-10-05,115,4,2,1,55.05,29.23,25.82
2500,2023-10-05,22,2,1,1,239.07,201.2,37.87
2501,2023-10-05,298,6,1,2,66.0,55.63,10.37
2502,2023-10-06,143,1,4,3,1115.88,704.7,411.18
2503,2023-10-06,198,2,2,3,736.24,633.55,102.69
2504,2023-10-06,156,4,4,2,155.59,93.18,62.41
2505,2023-10-06,160,6,1,2,56.14,46.86,9.28
2506,2023-10-06,380,4,2,4,252.88,130.08,122.8
2507,2023-10-06,10,6,4,4,166.84,132.21,34.63
2508,2023-10-06,57,6,1,1,31.82,26.3,5.52
2509,2023-10-06,53,4,2,4,223.31,119.22,104.09
2510,2023-10-06,110,1,4,3,1032.24,665.22,367.02
2511,2023-10-06,284,2,2,3,713.78,637.83,75.95
2512,2023-10-06,307,6,4,5,232.06,196.68,35.38
2513,2023-10-07,99,1,5,3,766.99,474.94,292.05
2514,2023-10-07,112,4,1,2,135.14,71.41,63.73
2515,2023-10-07,150,2,1,3,831.78,701.47,130.31
2516,2023-10-07,123,6,2,5,144.92,121.56,23.36
2517,2023-10-07,227,3,5,1,77.88,57.18,20.7
2518,2023-10-07,92,5,2,2,91.79,60.06,31.73
2519,2023-10-07,339,6,5,1,28.13,23.57,4.56
2520,2023-10-07,214,6,4,2,82.35,67.36,14.99
2521,2023-10-08,301,3,3,5,374.84,263.55,111.29
2522,2023-10-08,357,1,4,1,367.29,221.3,145.99
2523,2023-10-08,234,6,2,1,31.61,25.07,6.54
2524,2023-10-08,251,2,1,4,939.83,758.22,181.61
2525,2023-10-08,291,3,1,2,143.13,113.22,29.91
2526,2023-10-08,200,1,2,5,1230.45,851.94,378.51
2527,2023-10-08,354,6,2,4,124.37,100.77,23.6
2528,2023-10-08,422,3,3,5,308.55,226.47,82.08
2529,2023-10-08,312,1,1,4,1002.58,673.06,329.52
2530,2023-10-08,479,5,2,5,188.16,137.41,50.75
2531,2023-10-08,246,1,2,1,217.75,149.55,68.2
2532,2023-10-08,162,5,3,2,69.66,51.86,17.8
2533,2023-10-08,37,1,2,5,1353.77,912.56,441.21
2534,2023-10-09,317,3,2,5,405.17,323.93,81.24
2535,2023-10-09,296,5,4,4,244.72,178.91,65.81
2536,2023-10-09,107,3,4,1,116.18,84.4,31.78
2537,2023-10-09,155,3,5,2,161.47,116.91,44.56
2538,2023-10-09,248,6,4,2,93.13,76.07,17.06
2539,2023-10-09,350,1,2,5,1356.67,840.14,516.53
2540,2023-10-09,125,4,4,4,339.8,187.2,152.6
2541,2023-10-09,277,4,5,5,321.85,162.84,159.01
2542,2023-10-09,470,2,4,1,319.31,269.78,49.53
2543,2023-10-09,320,2,4,3,885.28,720.6,164.68
2544,2023-10-09,334,4,2,4,204.57,117.3,87.27
2545,2023-10-09,481,1,4,1,346.79,223.52,123.27
2546,2023-10-09,233,1,1,2,523.54,362.33,161.21
2547,2023-10-10,294,2,4,4,1416.86,1246.57,170.29
2548,2023-10-10,283,4,1,4,276.14,145.8,130.34
2549,2023-10-10,440,6,4,5,206.02,162.64,43.38
2550,2023-10-10,472,6,4,4,143.5,118.7,24.8
2551,2023-10-10,366,6,3,2,47.39,40.08,7.31
2552,2023-10-10,356,5,3,4,146.64,105.65,40.99
2553,2023-10-11,198,5,2,2,84.51,61.82,22.69
2554,2023-10-11,449,1,3,3,685.14,439.81,245.33
2555,2023-10-11,338,6,2,5,130.15,101.72,28.43
2556,2023-10-11,494,4,3,2,115.68,66.3,49.38
2557,2023-10-11,55,6,4,5,191.8,160.84,30.96
2558,2023-10-11,419,3,4,3,279.65,201.12,78.53
2559,2023-10-11,296,3,4,3,283.62,217.37,66.25
2560,2023-10-11,195,4,2,3,198.48,118.68,79.8
2561,2023-10-11,130,4,5,1,54.92,29.47,25.45
2562,2023-10-12,209,1,2,4,982.47,603.92,378.55
2563,2023-10-12,242,6,2,5,134.58,106.25,28.33
2564,2023-10-12,272,1,1,3,850.59,516.67,333.92
2565,2023-10-12,350,3,2,2,174.94,138.17,36.77
2566,2023-10-12,396,1,4,4,1247.63,749.65,497.98
2567,2023-10-12,372,3,1,4,337.39,263.41,73.98
2568,2023-10-12,374,1,1,1,268.4,172.45,95.95
2569,2023-10-12,124,1,3,3,727.43,449.62,277.81
2570,2023-10-12,200,4,2,4,213.1,114.44,98.66
2571,2023-10-12,480,6,3,4,102.38,80.59,21.79
2572,2023-10-13,202,5,3,4,135.34,89.01,46.33
2573,2023-10-13,141,2,1,2,551.34,493.91,57.43
2574,2023-10-13,34,1,5,2,517.25,329.16,188.09
2575,2023-10-13,75,4,1,2,121.05,63.61,57.44
2576,2023-10-13,284,5,2,3,133.44,92.0,41.44
2577,2023-10-13,445,6,3,4,111.18,89.13,22.05
2578,2023-10-13,493,6,1,3,80.34,61.01,19.33
2579,2023-10-13,492,6,1,5,158.34,127.06,31.28
2580,2023-10-13,323,4,4,3,227.49,117.35,110.14
2581,2023-10-13,191,4,3,4,218.46,126.92,91.54
2582,2023-10-13,481,3,4,2,234.48,170.75,63.73
2583,2023-10-14,492,4,1,1,63.22,33.0,30.22
2584,2023-10-14,97,1,4,5,1597.41,1108.16,489.25
2585,2023-10-14,270,5,1,3,113.28,76.16,37.12
2586,2023-10-14,324,1,1,1,245.61,155.27,90.34
2587,2023-10-14,94,3,5,1,65.01,46.03,18.98
2588,2023-10-14,216,3,3,3,195.06,152.21,42.85
2589,2023-10-14,184,6,3,4,108.16,86.09,22.07
2590,2023-10-14,197,3,1,1,71.63,56.13,15.5
2591,2023-10-14,391,2,3,3,611.17,490.5,120.67
2592,2023-10-15,213,6,2,2,60.09,49.57,10.52
2593,2023-10-15,262,5,3,5,155.3,106.51,48.79
2594,2023-10-15,348,5,3,3,104.18,71.12,33.06
2595,2023-10-15,356,6,3,3,66.7,50.05,16.65
2596,2023-10-15,292,3,3,1,65.41,46.79,18.62
2597,2023-10-15,228,4,4,3,268.6,148.91,119.69
2598,2023-10-15,61,3,1,5,481.85,368.76,113.09
2599,2023-10-15,134,6,3,3,77.82,61.87,15.95
2600,2023-10-15,57,4,1,4,236.15,129.38,106.77
2601,2023-10-15,196,1,4,5,1795.8,1087.58,708.22
2602,2023-10-15,37,1,2,1,254.94,162.63,92.31
2603,2023-10-16,427,6,4,4,170.67,132.58,38.09
2604,2023-10-16,106,1,1,1,252.94,167.83,85.11
2605,2023-10-16,480,3,3,3,232.51,178.59,53.92
2606,2023-10-16,105,4,3,4,191.71,112.61,79.1
2607,2023-10-16,489,6,2,2,68.99,55.8,13.19
2608,2023-10-16,414,3,4,3,286.16,201.95,84.21
2609,2023-10-16,243,4,2,2,129.7,66.09,63.61
2610,2023-10-16,384,5,1,3,110.26,81.49,28.77
2611,2023-10-16,492,5,1,1,38.33,26.22,12.11
2612,2023-10-16,412,3,5,5,335.08,267.36,67.72
2613,2023-10-16,275,4,3,4,203.58,109.36,94.22
2614,2023-10-16,112,1,1,1,245.94,158.62,87.32
2615,2023-10-16,278,5,3,4,156.06,105.21,50.85
2616,2023-10-17,181,2,2,5,1223.52,996.87,226.65
2617,2023-10-17,72,6,4,3,132.22,109.03,23.19
2618,2023-10-17,446,1,2,3,843.67,506.82,336.85
2619,2023-10-17,350,6,2,2,55.33,43.22,12.11
2620,2023-10-17,393,3,4,2,210.97,167.78,43.19
2621,2023-10-17,468,1,4,2,585.87,403.25,182.62
2622,2023-10-18,474,5,4,1,51.21,36.11,15.1
2623,2023-10-18,390,3,2,1,83.23,62.89,20.34
2624,2023-10-18,101,4,5,4,250.34,135.39,114.95
2625,2023-10-18,499,2,1,1,268.08,221.78,46.3
2626,2023-10-18,182,2,5,3,607.33,505.57,101.76
2627,2023-10-18,273,3,1,3,216.62,152.62,64.0
2628,2023-10-18,157,1,3,5,1210.43,764.79,445.64
2629,2023-10-18,78,4,1,3,163.85,94.22,69.63
2630,2023-10-18,481,4,4,4,291.11,172.19,118.92
2631,2023-10-18,344,4,4,2,171.74,88.96,82.78
2632,2023-10-18,438,5,3,2,62.65,42.93,19.72
2633,2023-10-19,278,3,3,4,294.35,225.73,68.62
2634,2023-10-19,435,5,4,3,142.0,106.35,35.65
2635,2023-10-19,333,6,3,5,113.13,92.18,20.95
2636,2023-10-19,251,4,1,4,239.52,129.16,110.36
2637,2023-10-19,197,4,1,3,179.38,95.12,84.26
2638,2023-10-19,340,5,3,5,172.61,126.86,45.75
2639,2023-10-20,218,4,1,1,69.8,37.18,32.62
2640,2023-10-20,49,3,1,1,76.97,60.25,16.72
2641,2023-10-20,77,2,2,5,1201.29,1012.84,188.45
2642,2023-10-20,86,6,2,3,91.89,70.08,21.81
2643,2023-10-20,228,4,4,1,89.19,46.27,42.92
2644,2023-10-20,323,2,4,2,665.88,552.73,113.15
2645,2023-10-20,404,6,1,3,104.01,81.58,22.43
2646,2023-10-20,269,3,1,4,383.66,289.54,94.12
2647,2023-10-20,212,6,3,3,80.85,62.28,18.57
2648,2023-10-21,49,4,1,3,169.21,100.11,69.1
2649,2023-10-21,489,6,2,3,91.31,71.94,19.37
2650,2023-10-21,422,4,3,5,283.76,159.16,124.6
2651,2023-10-21,141,4,1,3,207.74,109.88,97.86
2652,2023-10-21,36,3,1,1,72.82,53.93,18.89
2653,2023-10-21,426,2,3,4,901.17,758.48,142.69
2654,2023-10-21,247,4,2,3,180.15,106.04,74.11
2655,2023-10-21,156,2,4,4,1192.02,1009.48,182.54
2656,2023-10-21,440,3,4,2,191.74,147.78,43.96
2657,2023-10-21,360,5,2,2,79.79,56.92,22.87
2658,2023-10-21,5,5,4,1,58.45,39.58,18.87
2659,2023-10-21,495,4,2,2,131.77,73.89,57.88
2660,2023-10-21,125,1,4,5,1462.58,884.35,578.23
2661,2023-10-21,414,2,4,4,1458.43,1218.39,240.04
2662,2023-10-21,281,6,2,5,147.15,120.15,27.0
2663,2023-10-21,266,3,2,3,215.12,164.04,51.08
2664,2023-10-21,329,5,3,2,67.07,45.85,21.22
2665,2023-10-22,230,4,4,3,277.35,147.8,129.55
2666,2023-10-22,353,3,2,2,141.74,106.81,34.93
2667,2023-10-22,340,1,3,3,634.07,443.72,190.35
2668,2023-10-22,411,6,3,5,117.47,99.39,18.08
2669,2023-10-22,203,5,4,1,49.28,35.5,13.78
2670,2023-10-22,299,3,4,2,228.0,170.65,57.35
2671,2023-10-22,9,2,2,1,245.87,208.34,37.53
2672,2023-10-22,199,1,2,5,1170.02,751.77,418.25
2673,2023-10-22,433,4,1,5,361.81,216.89,144.92
2674,2023-10-22,136,6,1,3,93.25,75.2,18.05
2675,2023-10-22,321,6,3,1,29.11,24.35,4.76
2676,2023-10-23,218,5,1,5,232.62,156.7,75.92
2677,2023-10-23,295,5,2,1,34.13,25.38,8.75
2678,2023-10-23,386,2,4,3,1112.89,932.21,180.68
2679,2023-10-23,81,6,5,5,124.52,94.61,29.91
2680,2023-10-23,491,1,3,5,1147.42,720.66,426.76
2681,2023-10-23,114,1,1,1,234.27,147.31,86.96
2682,2023-10-23,367,5,5,2,86.27,61.95,24.32
2683,2023-10-23,212,5,3,1,37.88,25.55,12.33
2684,2023-10-23,352,1,1,5,1272.79,880.02,392.77
2685,2023-10-24,289,4,1,1,54.61,30.05,24.56
2686,2023-10-24,439,2,4,3,948.65,825.28,123.37
2687,2023-10-24,36,4,1,3,211.16,121.04,90.12
2688,2023-10-24,331,3,3,3,220.31,166.62,53.69
2689,2023-10-24,53,6,2,2,68.18,55.8,12.38
2690,2023-10-24,380,4,2,1,61.72,35.9,25.82
2691,2023-10-24,486,1,3,1,224.84,143.19,81.65
2692,2023-10-24,96,4,3,5,257.74,137.31,120.43
2693,2023-10-24,443,6,5,2,65.1,53.93,11.17
2694,2023-10-24,29,1,4,2,640.35,397.34,243.01
2695,2023-10-24,474,3,4,4,374.73,279.39,95.34
2696,2023-10-24,192,1,2,1,230.44,140.53,89.91
2697,2023-10-24,110,6,4,1,40.11,31.5,8.61
2698,2023-10-24,473,1,4,3,1048.86,729.08,319.78
2699,2023-10-24,32,1,5,3,629.16,422.71,206.45
2700,2023-10-25,362,4,5,2,107.11,62.81,44.3
2701,2023-10-25,100,5,5,1,42.2,31.54,10.66
2702,2023-10-25,348,2,3,2,462.54,393.78,68.76
2703,2023-10-25,254,5,3,3,91.4,66.75,24.65
2704,2023-10-25,417,5,1,2,91.06,61.92,29.14
2705,2023-10-25,346,6,2,5,159.95,131.05,28.9
2706,2023-10-25,401,3,2,2,163.06,128.07,34.99
2707,2023-10-25,324,4,1,3,167.54,88.52,79.02
2708,2023-10-26,360,3,2,3,268.36,193.66,74.7
2709,2023-10-26,199,1,2,3,814.29,510.1,304.19
2710,2023-10-26,282,4,1,5,311.64,181.48,130.16
2711,2023-10-26,81,2,5,4,1083.79,945.37,138.42
2712,2023-10-26,265,3,4,5,484.52,385.16,99.36
2713,2023-10-26,318,3,3,3,222.48,168.64,53.84
2714,2023-10-26,119,5,4,5,301.61,198.67,102.94
2715,2023-10-26,482,5,3,3,87.78,60.97,26.81
2716,2023-10-26,134,3,3,4,303.02,222.46,80.56
2717,2023-10-26,366,2,3,3,685.49,609.26,76.23
2718,2023-10-26,282,3,1,4,375.8,289.26,86.54
2719,2023-10-27,169,2,5,4,985.39,825.85,159.54
2720,2023-10-27,83,6,1,2,60.97,45.95,15.02
2721,2023-10-27,406,4,2,4,248.73,140.65,108.08
2722,2023-10-27,10,6,4,2,84.43,67.17,17.26
2723,2023-10-27,155,3,5,4,314.2,234.37,79.83
2724,2023-10-27,421,4,5,2,128.0,67.75,60.25
2725,2023-10-27,232,6,5,4,121.78,95.72,26.06
2726,2023-10-27,324,1,1,4,995.47,691.2,304.27
2727,2023-10-27,191,3,3,5,318.93,254.41,64.52
2728,2023-10-27,42,2,5,1,257.79,230.89,26.9
2729,2023-10-27,5,5,4,5,306.65,222.18,84.47
2730,2023-10-28,163,6,1,5,174.65,144.35,30.3
2731,2023-10-28,474,6,4,1,41.29,32.78,8.51
2732,2023-10-28,245,4,1,5,298.94,157.89,141.05
2733,2023-10-28,372,5,1,2,80.47,56.2,24.27
2734,2023-10-28,365,5,5,4,149.54,111.55,37.99
2735,2023-10-28,340,1,3,5,1044.13,648.59,395.54
2736,2023-10-28,356,1,3,2,484.52,295.65,188.87
2737,2023-10-28,52,5,1,4,187.74,125.47,62.27
2738,2023-10-28,54,1,2,1,234.52,150.97,83.55
2739,2023-10-28,389,1,1,2,462.89,310.36,152.53
2740,2023-10-29,36,4,1,1,57.36,29.83,27.53
2741,2023-10-29,335,4,4,3,263.54,145.82,117.72
2742,2023-10-29,183,5,1,4,145.62,109.04,36.58
2743,2023-10-29,281,1,2,4,1033.56,636.82,396.74
2744,2023-10-29,156,5,4,1,46.84,34.48,12.36
2745,2023-10-29,459,5,1,4,158.79,104.87,53.92
2746,2023-10-29,105,1,3,4,892.71,541.97,350.74
2747,2023-10-29,130,3,5,4,326.59,236.12,90.47
2748,2023-10-29,51,2,4,4,1417.27,1162.8,254.47
2749,2023-10-29,135,1,4,3,1062.49,689.68,372.81
2750,2023-10-29,476,3,1,5,391.69,274.68,117.01
2751,2023-10-30,259,3,1,3,223.05,176.69,46.36
2752,2023-10-30,340,6,3,1,26.54,20.04,6.5
2753,2023-10-30,421,3,5,4,277.45,207.69,69.76
2754,2023-10-30,340,1,3,1,219.58,142.36,77.22
2755,2023-10-30,32,4,5,3,157.19,91.14,66.05
2756,2023-10-30,330,3,2,2,169.36,129.34,40.02
2757,2023-10-30,391,2,3,3,646.75,529.97,116.78
2758,2023-10-30,70,6,4,3,114.34,86.25,28.09
2759,2023-10-30,334,3,2,1,80.44,61.87,18.57
2760,2023-10-30,288,3,4,5,551.47,418.1,133.37
2761,2023-10-31,142,1,4,3,1048.4,725.66,322.74
2762,2023-10-31,9,6,2,1,30.74,25.98,4.76
2763,2023-10-31,489,4,2,2,113.0,67.22,45.78
2764,2023-10-31,131,1,3,1,213.26,145.32,67.94
2765,2023-10-31,244,2,3,1,196.3,176.25,20.05
2766,2023-10-31,336,1,1,1,244.6,146.77,97.83
2767,2023-10-31,490,1,2,3,672.06,439.87,232.19
2768,2023-11-01,162,4,3,2,115.44,60.01,55.43
